0.000000000000000000e+00 1.754601305536270806e-01 2.012202313741896509e-01 2.803048416512004051e-02 4.966947789568177535e-02 2.098080136726185319e-02 3.287070507162719035e-02 4.635731042603039725e-02 3.516468187124149186e-02 3.762874550095754445e-02 2.635645809085837565e-02 2.559642691231412900e-02 4.386018061249310346e-02 3.651924630014647538e-02 9.752172984732822986e-03 3.083215412676828387e-02 9.005676509500466775e-03 1.436417448351925627e-02 3.474535632221178311e-02 1.093231286812077624e-02
1.765554153560588702e-01 0.000000000000000000e+00 1.443730850339345062e-01 2.220575852579080925e-02 3.622154109400862326e-02 1.626417774276545103e-02 3.324535000615871927e-02 3.879486155717503520e-02 6.645312160355508480e-02 2.668454420129594967e-02 1.872098084754617031e-02 1.700548634207681500e-02 2.984290343225748723e-02 1.881547221951579071e-02 9.660860609739529981e-03 1.830774495785762387e-02 1.028219608221352804e-02 1.369048181764211461e-02 3.009151572885004206e-02 1.118246922850585010e-02
1.873852151371340480e-01 1.934039102140611421e-01 0.000000000000000000e+00 2.505805527068558775e-02 4.332150653644310095e-02 1.550944967291650184e-02 3.937491815677707230e-02 4.766785039742234276e-02 4.944421942628298566e-02 2.924933862279536362e-02 2.766522364498115102e-02 2.500170576470793840e-02 3.229333453942292292e-02 2.990507728957296496e-02 9.414832645214310514e-03 2.270552189822385922e-02 9.624105892413983843e-03 1.462678869433219411e-02 3.984745038654173566e-02 1.058610145418643032e-02
6.837567585232356970e-02 7.187105024136172804e-02 6.519973205205092937e-02 0.000000000000000000e+00 1.264172478751915685e-01 2.524325027284685108e-02 9.557795161482017521e-02 7.534284314196698640e-02 1.179139761574348605e-01 1.217229253905320607e-01 1.442597570205296220e-01 1.654822295982276426e-01 1.073808331650900061e-01 9.695096102537326122e-02 9.444421544538143462e-03 1.605494677600060038e-01 8.585335612933859412e-03 1.321743622231967216e-02 1.087388819053181493e-01 1.150214230026747400e-02
3.531895407360613470e-02 3.402667320654968741e-02 3.198403607942991445e-02 4.279400779420673706e-02 0.000000000000000000e+00 2.897397040275469238e-02 7.982341628268163625e-02 6.960110807728805971e-02 5.792150214497282512e-02 3.278905459297220409e-02 4.771858475640058245e-02 3.745733746738638681e-02 3.165506430540090954e-02 1.742545288039449788e-02 9.728169168192000310e-03 4.529014068046203351e-02 8.669756407878556267e-03 1.396017719863799217e-02 3.922179048870609586e-02 9.475234220141489153e-03
1.946242382602608170e-03 1.821086768631164114e-03 2.483331519166676309e-03 1.596514023553537859e-03 2.690620691422258761e-03 0.000000000000000000e+00 3.163219177243276059e-02 2.780370582637715568e-02 5.070649786026532914e-03 1.365187352595955556e-02 1.782493867432952085e-03 1.830553584565617221e-03 2.170828287097429244e-03 1.691563194787150046e-03 8.647068697296657336e-02 1.516796878921262319e-03 8.222469243335027433e-02 7.378025132231574856e-02 4.199787498099580643e-03 1.346581366702430116e-01
5.967921413785788783e-03 5.573052799910969274e-03 6.158863686414437974e-03 7.663159023838265679e-03 9.367949495688752612e-03 1.367273626139774712e-01 0.000000000000000000e+00 8.747816011981927875e-02 1.040841946823326154e-02 1.046829795363113554e-02 8.895652261359533394e-03 1.236019978825983988e-02 5.841922974107485039e-03 6.604294338927526806e-03 2.142651034389468981e-02 6.955474278571668889e-03 2.073485894093677825e-02 2.304023405809688119e-02 1.043852404439960316e-02 4.912483948161469605e-02
3.556988080229125937e-03 4.168422562743351670e-03 4.056523280013098892e-03 3.095674914284072578e-03 4.595195027559680935e-03 7.725600494501508320e-02 2.684884711265842286e-02 0.000000000000000000e+00 7.243450123790236110e-03 4.384917109898182029e-03 2.814519852645322538e-03 2.950178241792310047e-03 3.342138687388348638e-03 2.251648033286817504e-03 1.419308194003478067e-02 2.910612055647800525e-03 1.749588886612954072e-02 2.219427003906017035e-02 3.247776705118484829e-03 1.920448740437285390e-02
1.399480244444735282e-02 2.259788987587911871e-02 1.634432774312262471e-02 1.727403341800438225e-02 2.319450672264428831e-02 1.041760079014790105e-02 2.800021632386250764e-02 3.156827763107203366e-02 0.000000000000000000e+00 1.288846624393532453e-02 1.396034913915343220e-02 1.508405351346080690e-02 1.411104274664336591e-02 1.359368979441457487e-02 1.012779822694770404e-02 1.832168514365029033e-02 8.953589705223061884e-03 1.827692504600838055e-02 8.772304400523655774e-03 1.020330626852767979e-02
2.253253573657217068e-02 1.969148783245090392e-02 2.567758985756979362e-02 5.643626861548220464e-02 4.609972962829345794e-02 1.216682079446549693e-02 1.380448188750925051e-02 2.046519193302631656e-02 5.576987161698197110e-02 0.000000000000000000e+00 4.477556173362320230e-02 4.588563638302167735e-02 3.712634217865631164e-02 4.275399055894023304e-02 4.310519877603266603e-02 4.678626891102043855e-02 2.978422013763274215e-02 3.187572204111910334e-02 3.575213374509628866e-02 1.774890309471864255e-02
