0.000000000000000000e+00 9.093037349087932167e-03 4.243403858734969177e-03 5.006218619571463357e-03 7.349855976593472513e-03 2.014922620506357648e-02 1.960091264749692919e-02 6.925307552779910725e-03 7.649184122013976024e-03 4.079338058678226402e-03 5.758311283288851043e-03 1.254062099445958471e-02 2.139407998114121329e-02 7.730419294322473170e-03 2.134720147021337139e-02 2.994799852585607394e-03 6.021024154087365084e-03 3.543465394402225271e-03 4.344610822102099555e-03 1.855782395179730523e-02
1.050231374905050141e-01 0.000000000000000000e+00 2.711660706733385814e-02 2.355416792524264030e-02 4.330626452984293745e-02 1.388464718302747647e-01 7.922053862269547164e-02 4.618895561988998338e-02 2.036563681329849052e-02 2.615066110917622921e-02 3.381199199728020244e-02 1.151690647596065493e-02 2.355589065341854790e-02 1.036146238857597324e-01 2.327401617224621189e-02 2.851143392649854030e-02 3.970514952935643577e-02 2.968575137752393900e-02 2.045513251165265167e-02 1.692707956907710601e-02
8.358017953698343439e-02 8.466236645463132149e-02 0.000000000000000000e+00 1.157742516171027108e-01 1.250694098399614540e-01 7.833162328845484634e-02 9.000095429464463614e-02 8.257657988901916102e-02 1.343850042745315665e-01 1.114044482562417115e-01 9.097052596051088957e-02 1.064237158116621874e-02 3.623042675850313837e-02 8.519720400526969994e-02 2.623963176389922103e-02 1.143442961442819733e-01 6.426952023789871127e-02 1.122585421428521496e-01 1.192725649058720139e-01 1.800966495776170836e-02
5.283092513365338083e-02 6.607395397712932661e-02 1.084810528976371119e-01 0.000000000000000000e+00 9.262627978310032650e-02 5.814417523857415282e-02 7.351518181389009310e-02 8.278148101473981058e-02 6.005656541808614829e-02 1.017709355963651585e-01 1.278688107614488201e-01 1.106229018294331914e-02 2.776403398155598973e-02 7.321309396851842510e-02 2.279967905299868855e-02 1.195387739085216339e-01 9.161261066475294423e-02 1.043171308013884219e-01 9.346176738632383518e-02 1.838516661116939427e-02
1.914191482564076355e-02 1.057795071542908492e-02 1.010174750012659932e-02 1.033968218355325701e-02 0.000000000000000000e+00 1.073941521928398722e-02 1.487182007983008959e-02 1.861270081689618550e-02 1.391523760763605996e-02 1.756419238281321099e-02 1.841050755728350710e-02 1.156056184737191614e-02 1.336944131560233173e-02 9.241569953660037917e-03 1.703427127486944331e-02 7.984849410761054103e-03 2.042676762936243215e-02 1.086517227088941440e-02 1.239788940627312500e-02 3.295180887333051117e-02
1.194085870350464727e-02 6.294247846042955521e-03 2.094761187472446093e-03 2.600600281602180597e-03 3.496084228688193379e-03 0.000000000000000000e+00 3.740664387745494448e-03 3.496835930951538302e-03 1.305323589311628736e-03 2.509921960418627467e-03 2.583583805789235657e-03 6.975984267070983735e-02 1.538565263298175556e-01 3.721028374134894862e-03 2.527260903092718239e-02 1.820128042817994443e-03 3.988836474860073950e-03 2.075744152111242899e-03 2.236251013606039336e-03 3.072455921458856418e-02
1.355604106671635112e-01 1.272083626039862692e-01 4.075062826610463540e-02 3.571206829767441943e-02 2.099895488391949339e-02 6.487159618119808790e-02 0.000000000000000000e+00 4.278806642393787052e-02 9.564069916534310989e-02 3.586805818394991213e-02 9.959746701453798048e-03 1.290317506544938833e-02 4.458352528132986103e-02 1.345859903221599263e-01 4.833645798348251699e-02 3.387771127549640826e-02 2.194399444450625611e-02 3.509809895585788708e-02 6.150820707128412668e-02 2.542833847616228493e-02
2.893180824386273192e-02 1.934744614418903302e-02 2.531818955898637244e-02 2.509880039430141194e-02 7.562657803235674214e-02 1.682930560097922745e-02 2.210600131668858173e-02 0.000000000000000000e+00 2.368541459267478264e-02 2.065603159378043285e-02 1.645185349552843665e-02 1.103154373020972558e-02 1.464498507732374388e-02 2.003651550288539432e-02 2.109367724277028122e-02 3.178986288291072576e-02 2.486549949919816815e-02 3.343112018403913283e-02 3.466001623657270769e-02 1.949612535412305336e-02
1.028933635343638742e-01 1.224319644636681914e-01 1.867004500540935530e-01 1.867412126348206580e-01 1.365511722137645600e-01 7.881241555767166951e-02 1.298354388132389459e-01 1.479765054930154977e-01 0.000000000000000000e+00 1.718828556558075205e-01 1.420062400111534728e-01 1.081970674435338634e-02 3.049031584986446053e-02 1.517772471647995669e-01 2.912241409994231409e-02 2.045121042549974399e-01 1.426706839287032180e-01 2.003367058273793355e-01 1.953927926200804965e-01 1.961207191815051917e-02
4.446664574848505080e-02 5.700443370508602448e-02 7.046783236740337963e-02 7.969840403770404869e-02 7.691379651315802257e-02 4.218665701462884915e-02 6.885273539957435796e-02 7.349397415061866001e-02 5.883504478059467524e-02 0.000000000000000000e+00 8.215885689614176035e-02 1.075083777198685385e-02 3.420120004095943134e-02 4.282196573000278395e-02 1.849228560990747242e-02 9.314069366190660948e-02 1.089403998748787183e-01 9.120091973197853863e-02 7.189967008418669814e-02 2.118346065519927102e-02
6.924337454914862577e-02 9.576060966985627809e-02 1.208410710959722661e-01 7.994372618064700398e-02 6.207823742583221116e-02 4.184445956604260219e-02 7.103400477067972618e-02 5.127583257611598166e-02 2.163635374298549796e-01 8.435403016683588884e-02 0.000000000000000000e+00 1.012649361974569950e-02 3.871679921815435188e-02 4.188551154398927057e-02 3.235918929639944319e-02 5.745134519349214680e-02 7.051642889769860201e-02 7.685264449126101571e-02 1.145424964819425490e-01 1.655232254315021356e-02
5.125633083838471854e-03 1.905940014924253955e-03 7.633710685759063398e-04 1.171175188105764249e-03 2.374978970487458870e-03 4.194606196652710811e-02 1.175212332252406275e-03 2.054412022402341952e-03 9.261779113063522452e-04 1.215623700571506500e-03 4.675462139888045396e-04 0.000000000000000000e+00 2.193110298788863433e-01 1.536908849923259400e-03 2.200837369685560430e-01 7.325706683790749471e-04 1.860320022345417993e-03 8.396415868016756301e-04 1.092562588647696389e-03 2.822524339215623512e-01
6.013844668702129220e-03 2.373068749085160099e-03 9.328873384473523661e-04 1.371717905401099958e-03 2.234228296490434629e-03 5.776032739484240203e-02 1.925006971239704920e-03 2.088086024417285750e-03 1.052575865106521180e-03 1.337118652544954473e-03 6.144195951445634600e-04 1.689591496401215420e-01 0.000000000000000000e+00 2.439611626110960337e-03 6.109332660058654912e-02 9.521573168295132793e-04 2.024765384519814412e-03 1.042813728554100369e-03 1.396777344101801828e-03 7.703402403500606010e-02
9.468429164205055537e-02 7.908039478475541173e-02 2.696198301390363011e-02 2.898469088271964783e-02 2.036311038976071006e-02 8.668188080102032234e-02 1.372626196711515256e-01 5.556954300256596035e-02 3.579345208639392317e-02 2.154865180218908105e-02 3.571843796244570518e-02 1.229347223918384954e-02 4.408954896430970077e-02 0.000000000000000000e+00 4.195941078036161814e-02 2.355014749394529483e-02 6.276149210525204525e-02 2.716972080552815250e-02 2.866224305160499503e-02 2.217391460957361671e-02
5.371519258381577365e-03 2.441356286935419430e-03 8.068826397903556538e-04 1.161965567107756201e-03 2.500934482573459287e-03 1.954345199143590894e-02 1.634062343767581169e-03 2.076470548421059832e-03 1.095004141749304901e-03 1.336873732288805473e-03 6.026980239999395498e-04 2.533669987806537738e-01 8.587933115016047059e-02 1.754729496207075223e-03 0.000000000000000000e+00 8.205472200661219307e-04 1.864861444895821998e-03 9.998468935544474294e-04 1.128369239923291247e-03 3.054770543846581643e-01
7.673684667251697011e-02 1.045079365704760510e-01 1.240585220670734345e-01 1.603144550021975701e-01 8.933853626466768671e-02 5.756766477132189280e-02 9.551496858657772260e-02 1.404600301722608857e-01 8.111662232266975137e-02 1.436055518693501176e-01 1.188468369106860656e-01 1.023482683288308263e-02 3.473763672576751782e-02 9.180286653341562797e-02 3.052285263349482913e-02 0.000000000000000000e+00 1.464132946098329890e-01 1.604813795901883777e-01 1.174215778570062985e-01 1.774092299681111207e-02
2.358338325347807476e-02 2.252421034048925422e-02 2.219173860120236819e-02 1.942766609456706567e-02 2.792263431685270206e-02 2.508439483084656460e-02 1.845704036817732638e-02 2.047839253122107558e-02 1.234515248972378743e-02 2.242853217484007400e-02 2.102025578370502260e-02 1.048171127275630832e-02 1.647017103445405986e-02 1.683552420368526065e-02 1.615650759901301331e-02 2.282368295624648616e-02 0.000000000000000000e+00 1.679240042903487259e-02 1.550336006783375326e-02 1.626882318898618257e-02
7.102262039094438262e-02 1.216838363239635679e-01 1.278317229480205874e-01 1.207989979673591285e-01 1.000874623940575803e-01 6.761959497765311633e-02 1.015645144625591800e-01 1.269948786141566477e-01 1.429747798384230772e-01 1.308411456715797283e-01 1.497132537263863306e-01 9.832086328349197088e-03 2.103707634073956334e-02 1.212228530916754365e-01 3.054956991043205131e-02 1.516443613831298942e-01 1.141619951650455767e-01 0.000000000000000000e+00 1.035393391020959925e-01 2.263873932581098036e-02
5.837992685981155394e-02 6.496536670919661471e-02 9.955780110842089858e-02 1.011865743429798681e-01 1.079482880431644060e-01 7.059721062584696505e-02 6.839758874884328821e-02 9.221951791967643308e-02 9.167571979899881429e-02 1.001388276643827846e-01 1.425710063141402417e-01 1.117541182573400516e-02 3.591898635044132870e-02 8.888628800485449954e-02 2.303653572891235790e-02 1.027724477756403465e-01 7.406035487258894046e-02 9.211387209065703685e-02 0.000000000000000000e+00 1.858566541308144526e-02
5.469315736965077272e-03 2.063517291067881558e-03 7.793473607002809542e-04 1.113624877342443394e-03 3.213193414728045781e-03 2.244406693833382593e-02 1.290734368946772634e-03 1.942429696913700217e-03 8.188677522830937073e-04 1.307201768186368272e-03 4.651169996243052166e-04 3.409419923959615684e-01 1.037489950675704042e-01 1.696048448625709195e-03 2.912266267809874853e-01 7.380866314931101846e-04 1.892001060216367408e-03 8.950295459978405664e-04 1.084372208889710981e-03 0.000000000000000000e+00
