0.000000000000000000e+00 8.780806888621959377e-03 9.348146817683099935e-03 7.790477777295701407e-03 1.084524635326639987e-02 8.590361317419999490e-03 1.265868846189182641e-02 1.646998775306411644e-02 2.436654780850781507e-02 1.525590433538214982e-02 7.495765173239078184e-03 8.890055491578806313e-03 6.543063188042498243e-03 7.814137697711083866e-03 9.659615120608009559e-03 8.457097642570085907e-03 1.478586873419128651e-02 1.015229506833635262e-02 1.484411349800782501e-02 1.250705574419028708e-02
6.019334448792057479e-02 0.000000000000000000e+00 3.147087756886068205e-02 1.369212680485386024e-01 3.106152713412819663e-02 1.154292739605992657e-01 2.509112136478853367e-02 1.859654151530432120e-02 1.012070102396524923e-01 9.135751422134351374e-02 2.732309636903741679e-02 2.740990989561529340e-02 1.503002944834568311e-01 2.782508698353340290e-02 4.876633799034031658e-02 3.353124771047212571e-02 3.492716350573905892e-02 3.018857402371337081e-02 1.410671979491173213e-02 1.228118745018774195e-02
3.437488412660268805e-02 3.661193663026859890e-02 0.000000000000000000e+00 3.716150711251967748e-02 1.304649129011695718e-01 4.062581331228783121e-02 1.085583115033345730e-01 1.108563880749032088e-01 3.108012343522644980e-02 3.679117457419257137e-02 3.293502747509744616e-02 4.484658987005937791e-02 1.885024342479549309e-02 3.530828435620610856e-02 6.446987447668414695e-02 3.250693348490654028e-02 6.870043390933650018e-02 2.687195612571198836e-02 2.982947826478988054e-02 3.217480293476836228e-02
1.115411884276231724e-01 1.954127123185395720e-01 7.096424265887504856e-02 0.000000000000000000e+00 7.383752974373099243e-02 2.026138000663174621e-01 4.704920443721927192e-02 2.404132844191385690e-02 1.623521048312225601e-01 1.515007171361852367e-01 6.267608742994443261e-02 6.026955630955202481e-02 2.008819190744234318e-01 2.835340880062725208e-02 6.274333002642004664e-02 2.898747509980194662e-02 8.641039606826103614e-02 7.940516934825313233e-02 1.567479508112308573e-02 1.472798823762133842e-02
3.332894194171678870e-02 3.495919555878616164e-02 9.717611477563771472e-02 3.294707696917203305e-02 0.000000000000000000e+00 3.280696228737785963e-02 1.167783750668766746e-01 8.338038013873701193e-02 3.163107236539441230e-02 4.214467744011148737e-02 1.639632118709725625e-02 2.271304513529307303e-02 4.548078413816283860e-02 2.223034450981190013e-02 9.958760645644049170e-02 2.567686894973968126e-02 5.619233629150739012e-02 1.726084728927688647e-02 2.937699305448785575e-02 3.160240489279191045e-02
5.867279955139958342e-02 1.325172207273082603e-01 4.976814913304698773e-02 1.551837217149831250e-01 5.417557625542463590e-02 0.000000000000000000e+00 8.453655690276637436e-02 4.098528182471019438e-02 1.108358817566138244e-01 1.147629241132327033e-01 4.727294909323059152e-02 3.967674806319895081e-02 1.399610963984339596e-01 3.242226256804821294e-02 3.866927086185421164e-02 2.780567771187830370e-02 6.256678745317342805e-02 7.566217540276669318e-02 1.433338160745008770e-02 1.372645459019163246e-02
5.999041251204241532e-02 2.242142014735445249e-02 1.183314577798930955e-01 3.609312602067034359e-02 1.191757353826861654e-01 6.184175464121431653e-02 0.000000000000000000e+00 8.354975808908431112e-02 4.189847669346408177e-02 6.137491455833050252e-02 2.521854971493765057e-02 2.769825225672726057e-02 3.585049668763862912e-02 3.121872711098360939e-02 6.507833964721652931e-02 2.540895892969533346e-02 1.062640161832809627e-01 2.788124282117531924e-02 3.461856980612650070e-02 3.358485724701427977e-02
6.235397961957417357e-02 2.635240616576198930e-02 1.515321738071356839e-01 2.584583268193704764e-02 1.528996943855884805e-01 2.622714273397965326e-02 1.705953149779556310e-01 0.000000000000000000e+00 1.704298787277015725e-02 1.585464308481366810e-02 4.828229783310258177e-02 5.485124537730266120e-02 2.338187055416797097e-02 6.381744814101764085e-02 2.048706990219024693e-01 6.772690378305198933e-02 1.827081691193991053e-01 4.585265844396714530e-02 8.346530402007740213e-02 8.804606898988345809e-02
3.266603652727476104e-02 4.066755438672901846e-02 1.454765844284595759e-02 2.181020146607986002e-02 1.810459595485337803e-02 2.009943907285491327e-02 1.421136138958738020e-02 1.732107013351606023e-02 0.000000000000000000e+00 4.592499707594868003e-02 9.523310025579038995e-03 7.148974760108806406e-03 4.824642228018887619e-02 1.092038967676203266e-02 1.612172747663702041e-02 1.050872266185802137e-02 1.408714876368970942e-02 6.487506380762847122e-03 1.356363852430269960e-02 1.241017365383654050e-02
1.245122781455576533e-02 2.288216778689734082e-02 9.194405066972723486e-03 1.975541248757721469e-02 1.106104629166389068e-02 1.507926634150830690e-02 1.159710003066676681e-02 8.901786877214908425e-03 2.340842129223594248e-02 0.000000000000000000e+00 5.803597022119178633e-03 3.832707007533818055e-03 2.859587613285458768e-02 6.747224618185917837e-03 1.611640336244487062e-02 7.517276793709302962e-03 8.899444338122208462e-03 5.565400517784447991e-03 1.359392851243570143e-02 1.187564173411728360e-02
